archive,sample_dir,label,control_rpm,file_count,total_bytes
healthy.tar,healthy_20250426_154452_600rpm_20250426_154641,healthy,600,18,771491
healthy.tar,healthy_20250426_154452_600rpm_20250426_154642,healthy,600,18,770424
healthy.tar,healthy_20250426_154452_600rpm_20250426_154643,healthy,600,18,770062
healthy.tar,healthy_20250426_154452_600rpm_20250426_154644,healthy,600,18,766775
healthy.tar,healthy_20250426_154452_600rpm_20250426_154645,healthy,600,18,773297
healthy.tar,healthy_20250426_154452_600rpm_20250426_154646,healthy,600,18,776189
healthy.tar,healthy_20250426_154452_600rpm_20250426_154647,healthy,600,18,773121
healthy.tar,healthy_20250426_154452_600rpm_20250426_154648,healthy,600,18,769332
healthy.tar,healthy_20250426_154452_600rpm_20250426_154649,healthy,600,18,772592
healthy.tar,healthy_20250426_154452_600rpm_20250426_154650,healthy,600,18,769607
healthy.tar,healthy_20250426_154452_600rpm_20250426_154651,healthy,600,18,769880
healthy.tar,healthy_20250426_154452_600rpm_20250426_154652,healthy,600,18,767793
healthy.tar,healthy_20250426_154452_600rpm_20250426_154653,healthy,600,18,772990
healthy.tar,healthy_20250426_154452_600rpm_20250426_154654,healthy,600,18,774625
healthy.tar,healthy_20250426_154452_600rpm_20250426_154655,healthy,600,18,774704
healthy.tar,healthy_20250426_154452_600rpm_20250426_154656,healthy,600,18,772782
healthy.tar,healthy_20250426_154452_600rpm_20250426_154657,healthy,600,18,774375
healthy.tar,healthy_20250426_154452_600rpm_20250426_154658,healthy,600,18,774542
healthy.tar,healthy_20250426_154452_600rpm_20250426_154659,healthy,600,18,773827
healthy.tar,healthy_20250426_154452_600rpm_20250426_154700,healthy,600,18,771588
healthy.tar,healthy_20250426_154452_600rpm_20250426_154701,healthy,600,18,773796
healthy.tar,healthy_20250426_154452_600rpm_20250426_154702,healthy,600,18,767531
healthy.tar,healthy_20250426_154452_600rpm_20250426_154703,healthy,600,18,768099
healthy.tar,healthy_20250426_154452_600rpm_20250426_154704,healthy,600,18,764800
healthy.tar,healthy_20250426_154452_600rpm_20250426_154705,healthy,600,18,768340
healthy.tar,healthy_20250426_154452_600rpm_20250426_154706,healthy,600,18,767462
healthy.tar,healthy_20250426_154452_600rpm_20250426_154707,healthy,600,18,771170
healthy.tar,healthy_20250426_154452_600rpm_20250426_154708,healthy,600,18,764699
healthy.tar,healthy_20250426_154452_600rpm_20250426_154709,healthy,600,18,768743
healthy.tar,healthy_20250426_154452_600rpm_20250426_154710,healthy,600,18,768475
healthy.tar,healthy_20250426_154452_600rpm_20250426_154711,healthy,600,18,770852
healthy.tar,healthy_20250426_154452_600rpm_20250426_154712,healthy,600,18,769430
healthy.tar,healthy_20250426_154452_600rpm_20250426_154713,healthy,600,18,769459
healthy.tar,healthy_20250426_154452_600rpm_20250426_154714,healthy,600,18,764717
healthy.tar,healthy_20250426_154452_600rpm_20250426_154715,healthy,600,18,769326
healthy.tar,healthy_20250426_154452_600rpm_20250426_154716,healthy,600,18,773701
healthy.tar,healthy_20250426_154452_600rpm_20250426_154717,healthy,600,18,770435
healthy.tar,healthy_20250426_154452_600rpm_20250426_154718,healthy,600,18,767899
healthy.tar,healthy_20250426_154452_600rpm_20250426_154719,healthy,600,18,766900
healthy.tar,healthy_20250426_154452_600rpm_20250426_154720,healthy,600,18,765624
healthy.tar,healthy_20250426_154452_600rpm_20250426_154721,healthy,600,18,770765
healthy.tar,healthy_20250426_154452_600rpm_20250426_154722,healthy,600,18,773723
healthy.tar,healthy_20250426_154452_600rpm_20250426_154723,healthy,600,18,767895
healthy.tar,healthy_20250426_154452_600rpm_20250426_154724,healthy,600,18,766497
healthy.tar,healthy_20250426_154452_600rpm_20250426_154725,healthy,600,18,769298
healthy.tar,healthy_20250426_154452_600rpm_20250426_154726,healthy,600,18,764903
healthy.tar,healthy_20250426_154452_600rpm_20250426_154727,healthy,600,18,764148
healthy.tar,healthy_20250426_154452_600rpm_20250426_154728,healthy,600,18,765174
healthy.tar,healthy_20250426_154452_600rpm_20250426_154729,healthy,600,18,768541
healthy.tar,healthy_20250426_154452_600rpm_20250426_154730,healthy,600,18,768363
healthy.tar,healthy_20250426_154452_600rpm_20250426_154731,healthy,600,18,768005
healthy.tar,healthy_20250426_154452_600rpm_20250426_154732,healthy,600,18,767927
healthy.tar,healthy_20250426_154452_600rpm_20250426_154733,healthy,600,18,770573
healthy.tar,healthy_20250426_154452_600rpm_20250426_154734,healthy,600,18,769569
healthy.tar,healthy_20250426_154452_600rpm_20250426_154735,healthy,600,18,768041
healthy.tar,healthy_20250426_154452_600rpm_20250426_154736,healthy,600,18,767577
healthy.tar,healthy_20250426_154452_600rpm_20250426_154737,healthy,600,18,768699
healthy.tar,healthy_20250426_154452_600rpm_20250426_154738,healthy,600,18,765495
healthy.tar,healthy_20250426_154452_600rpm_20250426_154739,healthy,600,18,767587
healthy.tar,healthy_20250426_154452_600rpm_20250426_154740,healthy,600,18,761334
healthy.tar,healthy_20250426_154452_600rpm_20250426_154741,healthy,600,18,766002
healthy.tar,healthy_20250426_154452_600rpm_20250426_154742,healthy,600,18,767894
healthy.tar,healthy_20250426_154452_600rpm_20250426_154743,healthy,600,18,771393
healthy.tar,healthy_20250426_154452_600rpm_20250426_154744,healthy,600,18,768814
healthy.tar,healthy_20250426_154452_600rpm_20250426_154745,healthy,600,18,770146
healthy.tar,healthy_20250426_154452_600rpm_20250426_154746,healthy,600,18,765949
healthy.tar,healthy_20250426_154452_600rpm_20250426_154747,healthy,600,18,764627
healthy.tar,healthy_20250426_154452_600rpm_20250426_154748,healthy,600,18,763352
healthy.tar,healthy_20250426_154452_600rpm_20250426_154749,healthy,600,18,768393
healthy.tar,healthy_20250426_154452_600rpm_20250426_154750,healthy,600,18,767374
healthy.tar,healthy_20250426_154452_600rpm_20250426_154751,healthy,600,18,768279
healthy.tar,healthy_20250426_154452_600rpm_20250426_154752,healthy,600,18,767384
healthy.tar,healthy_20250426_154452_600rpm_20250426_154753,healthy,600,18,767275
healthy.tar,healthy_20250426_154452_600rpm_20250426_154754,healthy,600,18,767551
healthy.tar,healthy_20250426_154452_600rpm_20250426_154755,healthy,600,18,767360
healthy.tar,healthy_20250426_154452_600rpm_20250426_154756,healthy,600,18,767349
healthy.tar,healthy_20250426_154452_600rpm_20250426_154757,healthy,600,18,767557
healthy.tar,healthy_20250426_154452_600rpm_20250426_154758,healthy,600,18,765594
healthy.tar,healthy_20250426_154452_600rpm_20250426_154759,healthy,600,18,771036
healthy.tar,healthy_20250426_154452_600rpm_20250426_154800,healthy,600,18,772605
healthy.tar,healthy_20250426_154452_600rpm_20250426_154801,healthy,600,18,772571
healthy.tar,healthy_20250426_154452_600rpm_20250426_154802,healthy,600,18,772728
healthy.tar,healthy_20250426_154452_600rpm_20250426_154803,healthy,600,18,773259
healthy.tar,healthy_20250426_154452_600rpm_20250426_154804,healthy,600,18,772732
healthy.tar,healthy_20250426_154452_600rpm_20250426_154805,healthy,600,18,774186
healthy.tar,healthy_20250426_154452_600rpm_20250426_154806,healthy,600,18,772371
healthy.tar,healthy_20250426_154452_600rpm_20250426_154807,healthy,600,18,773697
healthy.tar,healthy_20250426_154452_600rpm_20250426_154808,healthy,600,18,772993
healthy.tar,healthy_20250426_154452_600rpm_20250426_154809,healthy,600,18,773578
healthy.tar,healthy_20250426_154452_600rpm_20250426_154810,healthy,600,18,773662
healthy.tar,healthy_20250426_154452_600rpm_20250426_154811,healthy,600,18,774509
healthy.tar,healthy_20250426_154452_600rpm_20250426_154812,healthy,600,18,774384
healthy.tar,healthy_20250426_154452_600rpm_20250426_154813,healthy,600,18,774981
healthy.tar,healthy_20250426_154452_600rpm_20250426_154814,healthy,600,18,774763
healthy.tar,healthy_20250426_154452_600rpm_20250426_154815,healthy,600,18,775709
healthy.tar,healthy_20250426_154452_600rpm_20250426_154816,healthy,600,18,772793
healthy.tar,healthy_20250426_154452_600rpm_20250426_154817,healthy,600,18,775527
healthy.tar,healthy_20250426_154452_600rpm_20250426_154818,healthy,600,18,772882
healthy.tar,healthy_20250426_154452_600rpm_20250426_154819,healthy,600,18,776521
healthy.tar,healthy_20250426_154452_600rpm_20250426_154820,healthy,600,18,777860
healthy.tar,healthy_20250426_154452_600rpm_20250426_154821,healthy,600,18,777580
healthy.tar,healthy_20250426_154452_600rpm_20250426_154822,healthy,600,18,774957
healthy.tar,healthy_20250426_154452_600rpm_20250426_154823,healthy,600,18,772807
healthy.tar,healthy_20250426_154452_600rpm_20250426_154824,healthy,600,18,764836
healthy.tar,healthy_20250426_154452_600rpm_20250426_154825,healthy,600,18,767338
healthy.tar,healthy_20250426_154452_600rpm_20250426_154826,healthy,600,18,770143
healthy.tar,healthy_20250426_154452_600rpm_20250426_154827,healthy,600,18,769624
healthy.tar,healthy_20250426_154452_600rpm_20250426_154828,healthy,600,18,767207
healthy.tar,healthy_20250426_154452_600rpm_20250426_154829,healthy,600,18,768529
healthy.tar,healthy_20250426_154452_600rpm_20250426_154830,healthy,600,18,770470
healthy.tar,healthy_20250426_154452_600rpm_20250426_154831,healthy,600,18,774199
healthy.tar,healthy_20250426_154452_600rpm_20250426_154832,healthy,600,18,777449
healthy.tar,healthy_20250426_154452_600rpm_20250426_154833,healthy,600,18,776776
healthy.tar,healthy_20250426_154452_600rpm_20250426_154834,healthy,600,18,778164
healthy.tar,healthy_20250426_154452_600rpm_20250426_154835,healthy,600,18,776577
healthy.tar,healthy_20250426_154452_600rpm_20250426_154836,healthy,600,18,772737
healthy.tar,healthy_20250426_154452_600rpm_20250426_154837,healthy,600,18,775434
healthy.tar,healthy_20250426_154452_600rpm_20250426_154838,healthy,600,18,779131
healthy.tar,healthy_20250426_154452_600rpm_20250426_154839,healthy,600,18,777378
healthy.tar,healthy_20250426_154452_600rpm_20250426_154840,healthy,600,18,773640
healthy.tar,healthy_20250426_154452_600rpm_20250426_154841,healthy,600,18,775652
healthy.tar,healthy_20250426_154849_800rpm_20250426_154852,healthy,800,18,783338
healthy.tar,healthy_20250426_154849_800rpm_20250426_154853,healthy,800,18,762245
healthy.tar,healthy_20250426_154849_800rpm_20250426_154854,healthy,800,18,760854
healthy.tar,healthy_20250426_154849_800rpm_20250426_154855,healthy,800,18,755425
healthy.tar,healthy_20250426_154849_800rpm_20250426_154856,healthy,800,18,754923
healthy.tar,healthy_20250426_154849_800rpm_20250426_154857,healthy,800,18,754488
healthy.tar,healthy_20250426_154849_800rpm_20250426_154858,healthy,800,18,757238
healthy.tar,healthy_20250426_154849_800rpm_20250426_154859,healthy,800,18,749227
healthy.tar,healthy_20250426_154849_800rpm_20250426_154900,healthy,800,18,751609
healthy.tar,healthy_20250426_154849_800rpm_20250426_154901,healthy,800,18,755504
healthy.tar,healthy_20250426_154849_800rpm_20250426_154902,healthy,800,18,754268
healthy.tar,healthy_20250426_154849_800rpm_20250426_154903,healthy,800,18,758793
healthy.tar,healthy_20250426_154849_800rpm_20250426_154904,healthy,800,18,756331
healthy.tar,healthy_20250426_154849_800rpm_20250426_154905,healthy,800,18,752931
healthy.tar,healthy_20250426_154849_800rpm_20250426_154906,healthy,800,18,754014
healthy.tar,healthy_20250426_154849_800rpm_20250426_154907,healthy,800,18,754605
healthy.tar,healthy_20250426_154849_800rpm_20250426_154908,healthy,800,18,755364
healthy.tar,healthy_20250426_154849_800rpm_20250426_154909,healthy,800,18,755455
healthy.tar,healthy_20250426_154849_800rpm_20250426_154910,healthy,800,18,760726
healthy.tar,healthy_20250426_154849_800rpm_20250426_154911,healthy,800,18,771855
healthy.tar,healthy_20250426_154849_800rpm_20250426_154912,healthy,800,18,769076
healthy.tar,healthy_20250426_154849_800rpm_20250426_154913,healthy,800,18,760356
healthy.tar,healthy_20250426_154849_800rpm_20250426_154914,healthy,800,18,758823
healthy.tar,healthy_20250426_154849_800rpm_20250426_154915,healthy,800,18,759882
healthy.tar,healthy_20250426_154849_800rpm_20250426_154916,healthy,800,18,755939
healthy.tar,healthy_20250426_154849_800rpm_20250426_154917,healthy,800,18,756916
healthy.tar,healthy_20250426_154849_800rpm_20250426_154918,healthy,800,18,753742
healthy.tar,healthy_20250426_154849_800rpm_20250426_154919,healthy,800,18,754735
healthy.tar,healthy_20250426_154849_800rpm_20250426_154920,healthy,800,18,755381
healthy.tar,healthy_20250426_154849_800rpm_20250426_154921,healthy,800,18,757937
healthy.tar,healthy_20250426_154849_800rpm_20250426_154922,healthy,800,18,755927
healthy.tar,healthy_20250426_154849_800rpm_20250426_154923,healthy,800,18,756103
healthy.tar,healthy_20250426_154849_800rpm_20250426_154924,healthy,800,18,753361
healthy.tar,healthy_20250426_154849_800rpm_20250426_154925,healthy,800,18,752754
healthy.tar,healthy_20250426_154849_800rpm_20250426_154926,healthy,800,18,752276
healthy.tar,healthy_20250426_154849_800rpm_20250426_154927,healthy,800,18,753355
healthy.tar,healthy_20250426_154849_800rpm_20250426_154928,healthy,800,18,754920
healthy.tar,healthy_20250426_154849_800rpm_20250426_154929,healthy,800,18,761623
healthy.tar,healthy_20250426_154849_800rpm_20250426_154930,healthy,800,18,761591
healthy.tar,healthy_20250426_154849_800rpm_20250426_154931,healthy,800,18,762005
healthy.tar,healthy_20250426_154849_800rpm_20250426_154932,healthy,800,18,760791
healthy.tar,healthy_20250426_154849_800rpm_20250426_154933,healthy,800,18,755694
healthy.tar,healthy_20250426_154849_800rpm_20250426_154934,healthy,800,18,755788
healthy.tar,healthy_20250426_154849_800rpm_20250426_154935,healthy,800,18,759001
healthy.tar,healthy_20250426_154849_800rpm_20250426_154936,healthy,800,18,758723
healthy.tar,healthy_20250426_154849_800rpm_20250426_154937,healthy,800,18,754775
healthy.tar,healthy_20250426_154849_800rpm_20250426_154938,healthy,800,18,758140
healthy.tar,healthy_20250426_154849_800rpm_20250426_154939,healthy,800,18,762502
healthy.tar,healthy_20250426_154849_800rpm_20250426_154940,healthy,800,18,762179
healthy.tar,healthy_20250426_154849_800rpm_20250426_154941,healthy,800,18,759152
healthy.tar,healthy_20250426_154849_800rpm_20250426_154942,healthy,800,18,758325
healthy.tar,healthy_20250426_154849_800rpm_20250426_154943,healthy,800,18,757128
healthy.tar,healthy_20250426_154849_800rpm_20250426_154944,healthy,800,18,756131
healthy.tar,healthy_20250426_154849_800rpm_20250426_154945,healthy,800,18,757570
healthy.tar,healthy_20250426_154849_800rpm_20250426_154946,healthy,800,18,757651
healthy.tar,healthy_20250426_154849_800rpm_20250426_154947,healthy,800,18,762322
healthy.tar,healthy_20250426_154849_800rpm_20250426_154948,healthy,800,18,762012
healthy.tar,healthy_20250426_154849_800rpm_20250426_154949,healthy,800,18,763968
healthy.tar,healthy_20250426_154849_800rpm_20250426_154950,healthy,800,18,766015
healthy.tar,healthy_20250426_154849_800rpm_20250426_154951,healthy,800,18,760124
healthy.tar,healthy_20250426_154849_800rpm_20250426_154952,healthy,800,18,759338
healthy.tar,healthy_20250426_154849_800rpm_20250426_154953,healthy,800,18,760617
healthy.tar,healthy_20250426_154849_800rpm_20250426_154954,healthy,800,18,756078
healthy.tar,healthy_20250426_154849_800rpm_20250426_154955,healthy,800,18,758379
healthy.tar,healthy_20250426_154849_800rpm_20250426_154956,healthy,800,18,760660
healthy.tar,healthy_20250426_154849_800rpm_20250426_154957,healthy,800,18,761142
healthy.tar,healthy_20250426_154849_800rpm_20250426_154958,healthy,800,18,761909
healthy.tar,healthy_20250426_154849_800rpm_20250426_154959,healthy,800,18,761524
healthy.tar,healthy_20250426_154849_800rpm_20250426_155000,healthy,800,18,762711
healthy.tar,healthy_20250426_154849_800rpm_20250426_155001,healthy,800,18,759546
healthy.tar,healthy_20250426_154849_800rpm_20250426_155002,healthy,800,18,756444
healthy.tar,healthy_20250426_154849_800rpm_20250426_155003,healthy,800,18,760853
healthy.tar,healthy_20250426_154849_800rpm_20250426_155004,healthy,800,18,757905
healthy.tar,healthy_20250426_154849_800rpm_20250426_155005,healthy,800,18,764070
healthy.tar,healthy_20250426_154849_800rpm_20250426_155006,healthy,800,18,761569
healthy.tar,healthy_20250426_154849_800rpm_20250426_155007,healthy,800,18,756415
healthy.tar,healthy_20250426_154849_800rpm_20250426_155008,healthy,800,18,755567
healthy.tar,healthy_20250426_154849_800rpm_20250426_155009,healthy,800,18,757208
healthy.tar,healthy_20250426_154849_800rpm_20250426_155010,healthy,800,18,762419
healthy.tar,healthy_20250426_154849_800rpm_20250426_155011,healthy,800,18,760399
healthy.tar,healthy_20250426_154849_800rpm_20250426_155012,healthy,800,18,758878
healthy.tar,healthy_20250426_154849_800rpm_20250426_155013,healthy,800,18,757015
healthy.tar,healthy_20250426_154849_800rpm_20250426_155014,healthy,800,18,758497
healthy.tar,healthy_20250426_154849_800rpm_20250426_155015,healthy,800,18,754513
healthy.tar,healthy_20250426_154849_800rpm_20250426_155016,healthy,800,18,755277
healthy.tar,healthy_20250426_154849_800rpm_20250426_155017,healthy,800,18,755825
healthy.tar,healthy_20250426_154849_800rpm_20250426_155018,healthy,800,18,752108
healthy.tar,healthy_20250426_154849_800rpm_20250426_155019,healthy,800,18,768653
healthy.tar,healthy_20250426_154849_800rpm_20250426_155020,healthy,800,18,766058
healthy.tar,healthy_20250426_154849_800rpm_20250426_155021,healthy,800,18,762516
healthy.tar,healthy_20250426_154849_800rpm_20250426_155022,healthy,800,18,762814
healthy.tar,healthy_20250426_154849_800rpm_20250426_155023,healthy,800,18,762305
healthy.tar,healthy_20250426_154849_800rpm_20250426_155024,healthy,800,18,758512
healthy.tar,healthy_20250426_154849_800rpm_20250426_155025,healthy,800,18,758272
